バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,最終プレー日時
9th style,Sweet Sweet Magic,HAPPY HARDCORE,jun,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,FAILED,2015-11-11 17:05
9th style,e-motion 2003 -romantic extra-,TRANCE,e.o.s. Remixed by dj TAKA,0,6,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,Abyss -The Heavens Remix-,TRANCE CORE,dj TAKA Remixed by Ryu☆,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,Distress,MIXTURE,dj TAKA Remixed by TaQ,2,7,0,0,0,-1,NO PLAY,10,1427,539,349,17,EASY CLEAR,0,0,0,0,-1,NO PLAY,2016-03-18 16:59
9th style,Let The Snow Paint Me -Y&Co. Remix-,TRANCE,Sana Remixed by Y&Co.,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,2015-11-11 17:05
9th style,I Was The One (80's EUROBEAT STYLE),EUROBEAT,good-cool Remixed by NAOKI,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,RISLIM -Remix-,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
9th style,BRIGHTNESS DARKNESS,ROCOCO TEK,SPARKER,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
9th style,Quickening,PSYCHEDELIC,dj TAKA,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
10th style,pandora,TRANCE,dj TAKA feat.Tomomi,1,5,0,0,0,-1,FULLCOMBO CLEAR,8,0,0,0,-1,NO PLAY,9,1484,626,232,6,FULLCOMBO CLEAR,2016-04-30 22:08
10th style,BABY LOVE,ITALO POP,Noria,0,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,No.13,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.,0,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
10th style,desolation,PIANO BALLADE,Mr.T,0,2,0,0,0,-1,EASY CLEAR,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,EXE,ELECTROSHOCK,Mr.T,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
10th style,SHOOTING STAR,J-POP,小坂りゆ,0,7,0,0,0,-1,CLEAR,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,CARRY ON NIGHT (English version),EUROBEAT,platoniX (EURO style),0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,Ready To Rockit Blues,NU JAZZ,SLAKE,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,Boundary,ROCOCO TEK,SPARKER,0,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,Lucy,DANCE POP,ELE BLOCK,0,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,システムロマンス,ムートラ(ムードトランス),ヒロシ＆チー子,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,SPACE FIGHT,戦艦テクノ,AKIRA YAMAOKA,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
10th style,Back Into The Light,2STEP POP TRANCE,Sota Fujimori,0,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
10th style,Rise'n Beauty,TRANCE,Sota feat. Cyborg Akemi,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,2015-11-11 17:05
10th style,雪月花,HARD HOUSE,Ryu☆,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,Narcissus At Oasis,ARTCORE,Ryu☆,0,4,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,rainbow rainbow,HAPPY HARDCORE,Ryu☆,2,7,0,0,0,-1,NO PLAY,10,1556,621,314,45,NO PLAY,11,2040,838,364,28,HARD CLEAR,2016-03-18 17:01
10th style,Love Is Eternity,TRANCE,kors k,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,Innocent Walls,TECHNO,TaQ,0,8,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
10th style,Daisuke,EUROBEAT,Y&Co.,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,HIGH,RAVE,RAM,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,LOW,RAVE,RAM,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,FEEL IT,DRUM'N'BASS,RAM,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,HI SCHOOL DREAM,TRANCE,PINK PONG,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,ALIEN TEMPLE,PSYCHEDELIC TRANCE,PINK PONG,0,5,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,CLEAR,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,1st Samurai,お江戸テクノ,sampling masters MEGA,0,5,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
10th style,Debtty Daddy,ETHNO HARDCORE,sampling masters AYA,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,Feedback,BREAK BEATS,Audio Highs,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,Freezing atmosphere,NATURAL SOUND,Twin AmadeuS,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,9,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,ASTRAL VOYAGE,DREAM TECHNO,EeL,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,9,0,0,0,-1,EX HARD CLEAR,2015-11-11 17:05
10th style,DoLL,HYPER J-POP FOUR,ＴЁЯＲＡ,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
10th style,One More Lovely,HAPPY,Risk Junk,0,5,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,GHOST REVIVAL,GOA TRANCE,L.E.D.,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,2015-11-11 17:05
10th style,GRADIUS -FULL SPEED-,GAME MUSIC,Mr.T,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,FAILED,2015-11-11 17:05
IIDX RED,BLOCKS,TRANCE,SPARKER,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,BREATH,ROCOCO TEK,SPARKER,0,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,Don't be afraid myself,J-POP,platoniX with ray.D,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,太陽～T・A・I・Y・O～,CYBER J-EURO,NAOKI feat.星野奏子,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
IIDX RED,KEY,BEAT ROCK,colors,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,Sphere,MEDIEVAL CHOIR,Tatsh feat. K.Nayuki,0,5,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,spiral galaxy,PSYCHEDELIC TECHNO,D.J.SETUP,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,ANDROMEDA,PSYCHEDELIC GOA TRANCE,Sota Fujimori,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,RESONATE 1794,HARD SONATA,KOHTA,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,earth scape,PIANO BALLAD,dj TAKA,0,2,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
IIDX RED,Close my Eyes for Me,AMERICA,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING),0,5,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
IIDX RED,大桟橋,JAPAN,ウッチーズ,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,Wonder Bullfighter,NATURAL SOUND,Twin AmadeuS,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,ピアノ協奏曲第１番”蠍火”,DIRGE,virkato,0,5,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,NO PLAY,2015-11-11 17:05
IIDX RED,INJECTION OF LOVE,ELECTRIC CABARET,新谷あきら,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,The Hope of Tomorrow,CYBORG TRANCE,Sota Fujimori,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
IIDX RED,FAKE TIME,HARD ROCK,dj REMO-CON,0,5,0,0,0,-1,NO PLAY,11,0,0,0,-1,NO PLAY,12,0,0,0,-1,FAILED,2015-11-11 17:05
IIDX RED,Click Again,CLICK HOUSE,dj REMO-CON,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,11,0,0,0,-1,NO PLAY,2015-11-11 17:05
IIDX RED,RED ZONE,SPEED RAVE,Tatsh&NAOKI,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,Fly Away To India,DANCE POP,Baby Weapon feat.KAJIL,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
IIDX RED,Secret of Love,DRUM'N'BASS,D.J.SWAN,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,Be quiet,HARD DANCE,Ryu☆,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
IIDX RED,AGEHA,HAPPY HARDCORE,Ryu☆,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
IIDX RED,gigadelic,NUSTYLE GABBA,teranoid feat.MC Natsack,1,9,0,0,0,-1,HARD CLEAR,12,1494,580,334,75,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 18:19
IIDX RED,HORIZON,HAPPY HARDCORE,LIA,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,2015-11-11 17:05
IIDX RED,AA,RENAISSANCE,D.J.Amuro,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,D.A.N.C.E.!,J-POP,DJ Yoshitaka feat.星野奏子,0,3,0,0,0,-1,CLEAR,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,More Move,CLUB BOSSA,T-Hirono feat.PAULINHO,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
IIDX RED,Raspberry Heart(English version),COLORFUL HARDCORE,jun feat. PAULA TERRY,0,5,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Little Little Princess,PUNK OPERA,SHRINE 418,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,ヒマワリ,J-HAPPY HARDCORE,小坂りゆ,0,3,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,冥,HUMAN SEQUENCER,Amuro vs Killer,0,5,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,FAILED,2015-11-11 17:05
HAPPY SKY,MOON RACE,FUTURE HOUSE,ELEKTEL,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
HAPPY SKY,LESSON 5,HAPPY EXTREME,Risk Junk feat.Erika Mochizuki,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,rage against usual,DIGI-ROCK,dj TAKA feat.Gt.Shintaro,0,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,INAZUMA,TRANCE,dj TAKA,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,HAPPY☆ANGEL,HAPPY HARDCORE,jun with TAHIRIH,3,5,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,CLEAR,10,1780,783,214,7,EX HARD CLEAR,2016-06-19 16:18
HAPPY SKY,EDEN,HYPER J-POP SIX,ＴЁЯＲＡ,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,10,2375,1060,255,12,HARD CLEAR,2015-11-17 15:01
HAPPY SKY,CaptivAte～浄化～,NOSTALISH REQUIEM,A/I,0,5,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,CLEAR,11,0,0,0,-1,CLEAR,2015-11-11 17:05
HAPPY SKY,Catch Me,ACID JAZZ,DJ Yoshitaka feat. ERi,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,10,1395,559,277,26,HARD CLEAR,2016-05-04 18:37
HAPPY SKY,月光,J-EUROBEAT,Tatsh feat. 星野奏子,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Under the Sky,J-EUROTRANCE,南さやか(BeForU) with platoniX,0,5,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Xepher,MEDIEVAL CHOIR,Tatsh,0,5,0,0,0,-1,CLEAR,10,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Twelfth Style,HAPPY EURO PARADISE,Tatsh&DAYBREAKERS NEXT,0,6,0,0,0,-1,FULLCOMBO CLEAR,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,2015-11-11 17:05
HAPPY SKY,I am,CYBER J-ROCK,有沢みはる from BeForU,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,合体せよ！ストロングイェーガー！！ (Ryu☆ remix),HARD DANCE,L.E.D./Remixed by Ryu☆,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,garden,SWING WALTZ,青野りえ,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,2015-11-11 17:05
HAPPY SKY,Agnus Dei,GOTHIC METAL,あさき,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,100％ minimoo-G,SYNTHETIC PROGRESSIVE ROCK,Sota Fujimori,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,FAILED,2015-11-11 17:05
HAPPY SKY,PLASMA,SYNTHESIZED TECHNO,Sota Fujimori,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
HAPPY SKY,in motion,CLICK HOUSE,Ryu☆,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,SigSig,MAKINA,kors k,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,ラクエン,REGGAE,Chonan Chiharu,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,FAILED,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,POODLE,EUROBEAT,Y&Co.,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,10,1849,771,307,11,EX HARD CLEAR,2016-03-02 19:19
HAPPY SKY,Pollinosis,HARD DANCE,dj REMO-CON,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Get'em up to R.A.V.E,RAVE,Disconation,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,alla turca con passione,NATURAL SOUND,Twin AmadeuS,0,5,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
HAPPY SKY,オレはビートマニア！お前は何マニア？,FUNK,DANCE☆MAN,0,7,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,FAILED,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,We are Disっ娘よっつ打ち命,DISCO,DANCE☆MAN feat. Disっ娘,0,3,0,0,0,-1,FULLCOMBO CLEAR,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,vault of heaven,ELECTROSHOCK,Mr.T,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
HAPPY SKY,Love Magic,DRUM'N'BASS,D.J.SWAN,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,First Resolution,TECHNO RAVE,good-cool,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,SCREAM SQUAD,BREAKCORE,CALF,0,7,0,0,0,-1,FAILED,10,0,0,0,-1,CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Aurora,TRANCE CORE,Ryu☆,0,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Votum stellarum,ANTHEM TRANCE,iconoclasm,1,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,10,1523,617,289,9,HARD CLEAR,2016-03-02 18:41
HAPPY SKY,Pink Rose,HEART,Kiyommy+Seiya,2,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,8,1072,428,216,3,EX HARD CLEAR,2016-05-04 18:35
HAPPY SKY,Scripted Connection⇒ N mix,TECHNO,DJ MURASAME,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
HAPPY SKY,Scripted Connection⇒ H mix,TECHNO,DJ MURASAME,0,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
HAPPY SKY,Scripted Connection⇒ A mix,TECHNO,DJ MURASAME,2,7,0,0,0,-1,CLEAR,10,1565,616,333,37,HARD CLEAR,12,2105,837,431,93,HARD CLEAR,2016-03-18 17:03
DistorteD,華蝶風雪,ASIAN MIXTURE,白虎,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DistorteD,タシカナモノ,POPROCK,星野奏子 with the BAND,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,The Dirty of Loudness,SADISTIC HARDCORE,Tatsh Assault X,0,7,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,D.C.fish,TECHNO,DJ MURASAME,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,嘆きの樹,CONTEMPORARY,金獅子,0,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,FAILED,2015-11-11 17:05
DistorteD,Bloody Tears(IIDX EDITION),HARD RENAISSANCE,DJ YOSHITAKA,0,5,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,CONTRACT,SUBLIME TECHNO,朱雀,0,9,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,FAILED,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,INFERNO,BRAZILIAN HOUSE,Caldeira feat.星野奏子,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Leaving...,SYMPHONIC EURO,SEIYA MURAI meets “eimy”,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
DistorteD,ALFARSHEAR 双神威に廻る夢,HYPER J-POP SEVEN,ＴЁЯＲＡ,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,FAILED,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Why did you go away,LOVERS EUROBEAT,jun with TAHIRIH,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Apocalypse ～dirge of swans～,ORATORIO,Zektbach,0,5,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
DistorteD,Heavenly Sun (IIDX VERSION),TRANCE,AKIRA YAMAOKA,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,with you…,FUNK'N JAZZ HOUSE,Sota Fujimori,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Ganymede,ESOTERIC SLOWCORE,玄武,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DistorteD,BALLAD THE FEATHERS,CELTIC REEL,S.S.D.FANTASICA feat.Naomi Koizumi,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,2015-11-11 17:05
DistorteD,Sun Field,HAPPY POP,mh sequence,1,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,11,1755,718,319,29,HARD CLEAR,2016-02-05 19:50
DistorteD,BOOM BOOM DISCO NIGHT,EUROBEAT,Y&Co.,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,tripping contact,FREEFORM,kors k vs teranoid,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Power of Love,2 STEP,kors k feat.PSY,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
